Industry,Region,Month,Frequency,Year
Robotics,Anhui,8,0,2020
Robotics,Beijing,8,0,2020
Robotics,Chongqing,8,1,2020
Robotics,Guangdong,8,0,2020
Robotics,Guangxi,8,0,2020
Robotics,Hainan,8,1,2020
Robotics,Henan,8,0,2020
Robotics,Hubei,8,0,2020
Robotics,Jiangsu,8,0,2020
Robotics,Others,8,0,2020
Robotics,Shanghai,8,0,2020
Robotics,Sichuan,8,1,2020
Robotics,Zhejiang,8,0,2020
Agricultural Machinery,Beijing,9,0,2020
Agricultural Machinery,Chongqing,9,0,2020
Agricultural Machinery,Guangdong,9,0,2020
Agricultural Machinery,Inner Mongolia,9,0,2020
Agricultural Machinery,Jiangsu,9,0,2020
Agricultural Machinery,Others,9,0,2020
Agricultural Machinery,Shaanxi,9,0,2020
Agricultural Machinery,Zhejiang,9,0,2020
Biopharmaceuticals,Beijing,9,2,2020
Biopharmaceuticals,Chongqing,9,0,2020
Biopharmaceuticals,Guangdong,9,0,2020
Biopharmaceuticals,Jiangsu,9,0,2020
Biopharmaceuticals,Jilin,9,0,2020
Biopharmaceuticals,Others,9,1,2020
Biopharmaceuticals,Shandong,9,0,2020
Biopharmaceuticals,Shanghai,9,0,2020
Biopharmaceuticals,Yunnan,9,0,2020
Biopharmaceuticals,Zhejiang,9,0,2020
Information Technology,Beijing,9,1,2020
Information Technology,Chongqing,9,0,2020
Information Technology,Hong Kong,9,0,2020
Information Technology,Hubei,9,0,2020
Information Technology,Jiangsu,9,0,2020
Information Technology,Liaoning,9,0,2020
Information Technology,Others,9,0,2020
Information Technology,Shandong,9,0,2020
Information Technology,Shanghai,9,0,2020
Information Technology,Sichuan,9,0,2020
Information Technology,Tianjin,9,0,2020
Information Technology,Zhejiang,9,0,2020
New Energy Vehicles,Beijing,9,0,2020
New Energy Vehicles,Fujian,9,0,2020
New Energy Vehicles,Guangdong,9,0,2020
New Energy Vehicles,Hunan,9,0,2020
New Energy Vehicles,Others,9,0,2020
New Energy Vehicles,Shandong,9,0,2020
New Energy Vehicles,Shanghai,9,0,2020
New Energy Vehicles,Zhejiang,9,0,2020
New Materials,Anhui,9,0,2020
New Materials,Beijing,9,0,2020
New Materials,Fujian,9,0,2020
New Materials,Guangdong,9,0,2020
New Materials,Henan,9,0,2020
New Materials,Hunan,9,0,2020
New Materials,Jiangsu,9,1,2020
New Materials,Jiangxi,9,0,2020
New Materials,Others,9,0,2020
New Materials,Shandong,9,0,2020
New Materials,Shanghai,9,0,2020
New Materials,Tianjin,9,0,2020
New Materials,Zhejiang,9,0,2020
Ocean Engineering,Others,9,0,2020
Ocean Engineering,Shanghai,9,1,2020
Ocean Engineering,Tianjin,9,0,2020
Rail Transit,Anhui,9,0,2020
Rail Transit,Beijing,9,0,2020
Rail Transit,Guangdong,9,0,2020
Rail Transit,Hubei,9,0,2020
Rail Transit,Hunan,9,0,2020
Rail Transit,Jiangsu,9,0,2020
Rail Transit,Others,9,0,2020
Rail Transit,Shanghai,9,0,2020
Rail Transit,Sichuan,9,0,2020
Rail Transit,Tianjin,9,0,2020
Rail Transit,Zhejiang,9,0,2020
Robotics,Anhui,9,1,2020
Robotics,Beijing,9,2,2020
Robotics,Chongqing,9,0,2020
Robotics,Guangdong,9,0,2020
Robotics,Guangxi,9,0,2020
Robotics,Hainan,9,0,2020
Robotics,Henan,9,0,2020
Robotics,Hubei,9,0,2020
Robotics,Jiangsu,9,0,2020
Robotics,Others,9,1,2020
Robotics,Shanghai,9,1,2020
Robotics,Sichuan,9,0,2020
Robotics,Zhejiang,9,0,2020
Agricultural Machinery,Beijing,10,0,2020
Agricultural Machinery,Chongqing,10,0,2020
Agricultural Machinery,Guangdong,10,0,2020
Agricultural Machinery,Inner Mongolia,10,0,2020
Agricultural Machinery,Jiangsu,10,0,2020
Agricultural Machinery,Others,10,0,2020
Agricultural Machinery,Shaanxi,10,0,2020
Agricultural Machinery,Zhejiang,10,0,2020
Biopharmaceuticals,Beijing,10,0,2020
Biopharmaceuticals,Chongqing,10,0,2020
Biopharmaceuticals,Guangdong,10,1,2020
Biopharmaceuticals,Jiangsu,10,0,2020
Biopharmaceuticals,Jilin,10,0,2020
Biopharmaceuticals,Others,10,0,2020
Biopharmaceuticals,Shandong,10,1,2020
Biopharmaceuticals,Shanghai,10,0,2020
Biopharmaceuticals,Yunnan,10,0,2020
Biopharmaceuticals,Zhejiang,10,0,2020
Information Technology,Beijing,10,2,2020
Information Technology,Chongqing,10,1,2020
Information Technology,Hong Kong,10,0,2020
Information Technology,Hubei,10,0,2020
Information Technology,Jiangsu,10,0,2020
Information Technology,Liaoning,10,0,2020
Information Technology,Others,10,2,2020
Information Technology,Shandong,10,2,2020
Information Technology,Shanghai,10,0,2020
Information Technology,Sichuan,10,0,2020
Information Technology,Tianjin,10,0,2020
Information Technology,Zhejiang,10,0,2020
New Energy Vehicles,Beijing,10,1,2020
New Energy Vehicles,Fujian,10,0,2020
New Energy Vehicles,Guangdong,10,0,2020
New Energy Vehicles,Hunan,10,0,2020
New Energy Vehicles,Others,10,2,2020
New Energy Vehicles,Shandong,10,1,2020
New Energy Vehicles,Shanghai,10,0,2020
New Energy Vehicles,Zhejiang,10,0,2020
New Materials,Anhui,10,0,2020
New Materials,Beijing,10,1,2020
New Materials,Fujian,10,0,2020
New Materials,Guangdong,10,2,2020
New Materials,Henan,10,0,2020
New Materials,Hunan,10,0,2020
New Materials,Jiangsu,10,0,2020
New Materials,Jiangxi,10,0,2020
New Materials,Others,10,0,2020
New Materials,Shandong,10,0,2020
New Materials,Shanghai,10,0,2020
New Materials,Tianjin,10,0,2020
New Materials,Zhejiang,10,0,2020
Ocean Engineering,Others,10,0,2020
Ocean Engineering,Shanghai,10,0,2020
Ocean Engineering,Tianjin,10,1,2020
Rail Transit,Anhui,10,0,2020
Rail Transit,Beijing,10,3,2020
Rail Transit,Guangdong,10,0,2020
Rail Transit,Hubei,10,0,2020
Rail Transit,Hunan,10,0,2020
Rail Transit,Jiangsu,10,0,2020
Rail Transit,Others,10,2,2020
Rail Transit,Shanghai,10,0,2020
Rail Transit,Sichuan,10,0,2020
Rail Transit,Tianjin,10,1,2020
Rail Transit,Zhejiang,10,0,2020
Robotics,Anhui,10,0,2020
Robotics,Beijing,10,0,2020
Robotics,Chongqing,10,0,2020
Robotics,Guangdong,10,1,2020
Robotics,Guangxi,10,0,2020
Robotics,Hainan,10,0,2020
Robotics,Henan,10,0,2020
Robotics,Hubei,10,0,2020
Robotics,Jiangsu,10,1,2020
Robotics,Others,10,1,2020
Robotics,Shanghai,10,0,2020
Robotics,Sichuan,10,0,2020
Robotics,Zhejiang,10,0,2020
Agricultural Machinery,Beijing,11,0,2020
Agricultural Machinery,Chongqing,11,0,2020
Agricultural Machinery,Guangdong,11,0,2020
Agricultural Machinery,Inner Mongolia,11,0,2020
Agricultural Machinery,Jiangsu,11,1,2020
Agricultural Machinery,Others,11,0,2020
Agricultural Machinery,Shaanxi,11,0,2020
Agricultural Machinery,Zhejiang,11,0,2020
Biopharmaceuticals,Beijing,11,1,2020
Biopharmaceuticals,Chongqing,11,0,2020
Biopharmaceuticals,Guangdong,11,0,2020
Biopharmaceuticals,Jiangsu,11,0,2020
Biopharmaceuticals,Jilin,11,0,2020
Biopharmaceuticals,Others,11,0,2020
Biopharmaceuticals,Shandong,11,0,2020
Biopharmaceuticals,Shanghai,11,2,2020
Biopharmaceuticals,Yunnan,11,0,2020
Biopharmaceuticals,Zhejiang,11,0,2020
Information Technology,Beijing,11,1,2020
Information Technology,Chongqing,11,0,2020
Information Technology,Hong Kong,11,0,2020
Information Technology,Hubei,11,1,2020
Information Technology,Jiangsu,11,1,2020
Information Technology,Liaoning,11,0,2020
Information Technology,Others,11,2,2020
Information Technology,Shandong,11,1,2020
Information Technology,Shanghai,11,0,2020
Information Technology,Sichuan,11,0,2020
Information Technology,Tianjin,11,1,2020
Information Technology,Zhejiang,11,0,2020
New Energy Vehicles,Beijing,11,1,2020
New Energy Vehicles,Fujian,11,1,2020
New Energy Vehicles,Guangdong,11,0,2020
New Energy Vehicles,Hunan,11,0,2020
New Energy Vehicles,Others,11,3,2020
New Energy Vehicles,Shandong,11,0,2020
New Energy Vehicles,Shanghai,11,0,2020
New Energy Vehicles,Zhejiang,11,0,2020
New Materials,Anhui,11,0,2020
New Materials,Beijing,11,0,2020
New Materials,Fujian,11,0,2020
New Materials,Guangdong,11,0,2020
New Materials,Henan,11,1,2020
New Materials,Hunan,11,0,2020
New Materials,Jiangsu,11,0,2020
New Materials,Jiangxi,11,1,2020
New Materials,Others,11,0,2020
New Materials,Shandong,11,0,2020
New Materials,Shanghai,11,2,2020
New Materials,Tianjin,11,0,2020
New Materials,Zhejiang,11,0,2020
Ocean Engineering,Others,11,0,2020
Ocean Engineering,Shanghai,11,0,2020
Ocean Engineering,Tianjin,11,0,2020
Rail Transit,Anhui,11,0,2020
Rail Transit,Beijing,11,1,2020
Rail Transit,Guangdong,11,0,2020
Rail Transit,Hubei,11,0,2020
Rail Transit,Hunan,11,0,2020
Rail Transit,Jiangsu,11,0,2020
Rail Transit,Others,11,0,2020
Rail Transit,Shanghai,11,1,2020
Rail Transit,Sichuan,11,0,2020
Rail Transit,Tianjin,11,0,2020
Rail Transit,Zhejiang,11,0,2020
Robotics,Anhui,11,0,2020
Robotics,Beijing,11,0,2020
Robotics,Chongqing,11,0,2020
Robotics,Guangdong,11,0,2020
Robotics,Guangxi,11,1,2020
Robotics,Hainan,11,0,2020
Robotics,Henan,11,1,2020
Robotics,Hubei,11,0,2020
Robotics,Jiangsu,11,1,2020
Robotics,Others,11,1,2020
Robotics,Shanghai,11,0,2020
Robotics,Sichuan,11,0,2020
Robotics,Zhejiang,11,2,2020
Agricultural Machinery,Beijing,12,0,2020
Agricultural Machinery,Chongqing,12,0,2020
Agricultural Machinery,Guangdong,12,0,2020
Agricultural Machinery,Inner Mongolia,12,0,2020
Agricultural Machinery,Jiangsu,12,0,2020
Agricultural Machinery,Others,12,0,2020
Agricultural Machinery,Shaanxi,12,0,2020
Agricultural Machinery,Zhejiang,12,0,2020
Biopharmaceuticals,Beijing,12,0,2020
Biopharmaceuticals,Chongqing,12,0,2020
Biopharmaceuticals,Guangdong,12,0,2020
Biopharmaceuticals,Jiangsu,12,0,2020
Biopharmaceuticals,Jilin,12,0,2020
Biopharmaceuticals,Others,12,0,2020
Biopharmaceuticals,Shandong,12,0,2020
Biopharmaceuticals,Shanghai,12,1,2020
Biopharmaceuticals,Yunnan,12,0,2020
Biopharmaceuticals,Zhejiang,12,0,2020
Information Technology,Beijing,12,0,2020
Information Technology,Chongqing,12,0,2020
Information Technology,Hong Kong,12,0,2020
Information Technology,Hubei,12,0,2020
Information Technology,Jiangsu,12,0,2020
Information Technology,Liaoning,12,1,2020
Information Technology,Others,12,0,2020
Information Technology,Shandong,12,0,2020
Information Technology,Shanghai,12,0,2020
Information Technology,Sichuan,12,0,2020
Information Technology,Tianjin,12,0,2020
Information Technology,Zhejiang,12,0,2020
New Energy Vehicles,Beijing,12,0,2020
New Energy Vehicles,Fujian,12,0,2020
New Energy Vehicles,Guangdong,12,0,2020
New Energy Vehicles,Hunan,12,0,2020
New Energy Vehicles,Others,12,0,2020
New Energy Vehicles,Shandong,12,0,2020
New Energy Vehicles,Shanghai,12,0,2020
New Energy Vehicles,Zhejiang,12,0,2020
New Materials,Anhui,12,0,2020
New Materials,Beijing,12,0,2020
New Materials,Fujian,12,1,2020
New Materials,Guangdong,12,1,2020
New Materials,Henan,12,0,2020
New Materials,Hunan,12,0,2020
New Materials,Jiangsu,12,0,2020
New Materials,Jiangxi,12,0,2020
New Materials,Others,12,0,2020
New Materials,Shandong,12,0,2020
New Materials,Shanghai,12,0,2020
New Materials,Tianjin,12,0,2020
New Materials,Zhejiang,12,0,2020
Ocean Engineering,Others,12,0,2020
Ocean Engineering,Shanghai,12,0,2020
Ocean Engineering,Tianjin,12,0,2020
Rail Transit,Anhui,12,0,2020
Rail Transit,Beijing,12,1,2020
Rail Transit,Guangdong,12,1,2020
Rail Transit,Hubei,12,0,2020
Rail Transit,Hunan,12,0,2020
Rail Transit,Jiangsu,12,0,2020
Rail Transit,Others,12,0,2020
Rail Transit,Shanghai,12,0,2020
Rail Transit,Sichuan,12,0,2020
Rail Transit,Tianjin,12,0,2020
Rail Transit,Zhejiang,12,1,2020
Robotics,Anhui,12,0,2020
Robotics,Beijing,12,0,2020
Robotics,Chongqing,12,0,2020
Robotics,Guangdong,12,0,2020
Robotics,Guangxi,12,0,2020
Robotics,Hainan,12,0,2020
Robotics,Henan,12,0,2020
Robotics,Hubei,12,0,2020
Robotics,Jiangsu,12,0,2020
Robotics,Others,12,1,2020
Robotics,Shanghai,12,0,2020
Robotics,Sichuan,12,0,2020
Robotics,Zhejiang,12,1,2020
Agricultural Machinery,Guizhou,1,0,2021
Agricultural Machinery,Henan,1,0,2021
Biopharmaceuticals,Beijing,1,0,2021
Biopharmaceuticals,Chongqing,1,0,2021
Biopharmaceuticals,Fujian,1,0,2021
Biopharmaceuticals,Guangdong,1,0,2021
Biopharmaceuticals,Hebei,1,0,2021
Biopharmaceuticals,Jiangsu,1,1,2021
Biopharmaceuticals,Others,1,0,2021
Biopharmaceuticals,Shaanxi,1,0,2021
Biopharmaceuticals,Shandong,1,0,2021
Biopharmaceuticals,Shanghai,1,2,2021
Information Technology,Anhui,1,0,2021
Information Technology,Beijing,1,1,2021
Information Technology,Chongqing,1,0,2021
Information Technology,Fujian,1,0,2021
Information Technology,Guangdong,1,0,2021
Information Technology,Hebei,1,0,2021
Information Technology,Hubei,1,0,2021
Information Technology,Others,1,1,2021
Information Technology,Shaanxi,1,0,2021
Information Technology,Shandong,1,0,2021
Information Technology,Shanghai,1,0,2021
Information Technology,Sichuan,1,0,2021
Information Technology,Tianjin,1,0,2021
New Energy Vehicles,Anhui,1,1,2021
New Energy Vehicles,Beijing,1,2,2021
New Energy Vehicles,Chongqing,1,0,2021
New Energy Vehicles,Guangdong,1,0,2021
New Energy Vehicles,Hong Kong,1,0,2021
New Energy Vehicles,Hubei,1,1,2021
New Energy Vehicles,Jiangxi,1,0,2021
New Energy Vehicles,Jilin,1,0,2021
New Energy Vehicles,Others,1,1,2021
New Energy Vehicles,Shaanxi,1,1,2021
New Energy Vehicles,Shandong,1,0,2021
New Energy Vehicles,Shanghai,1,0,2021
New Energy Vehicles,Zhejiang,1,0,2021
New Materials,Anhui,1,0,2021
New Materials,Beijing,1,1,2021
New Materials,Chongqing,1,0,2021
New Materials,Fujian,1,1,2021
New Materials,Guangdong,1,1,2021
New Materials,Heilongjiang,1,0,2021
New Materials,Inner Mongolia,1,0,2021
New Materials,Jiangsu,1,1,2021
New Materials,Jiangxi,1,0,2021
New Materials,Liaoning,1,0,2021
New Materials,Others,1,1,2021
New Materials,Shandong,1,0,2021
New Materials,Zhejiang,1,0,2021
Ocean Engineering,Guangdong,1,0,2021
Rail Transit,Anhui,1,0,2021
Rail Transit,Beijing,1,1,2021
Rail Transit,Chongqing,1,0,2021
Rail Transit,Guangdong,1,0,2021
Rail Transit,Hainan,1,0,2021
Rail Transit,Hunan,1,0,2021
Rail Transit,Others,1,0,2021
Rail Transit,Shanghai,1,1,2021
Rail Transit,Zhejiang,1,0,2021
Robotics,Anhui,1,1,2021
Robotics,Beijing,1,1,2021
Robotics,Chongqing,1,0,2021
Robotics,Fujian,1,1,2021
Robotics,Guangdong,1,0,2021
Robotics,Hebei,1,0,2021
Robotics,Jiangxi,1,1,2021
Robotics,Liaoning,1,0,2021
Robotics,Others,1,1,2021
Robotics,Shanghai,1,0,2021
Robotics,Zhejiang,1,0,2021
Agricultural Machinery,Guizhou,2,0,2021
Agricultural Machinery,Henan,2,0,2021
Biopharmaceuticals,Beijing,2,0,2021
Biopharmaceuticals,Chongqing,2,0,2021
Biopharmaceuticals,Fujian,2,0,2021
Biopharmaceuticals,Guangdong,2,0,2021
Biopharmaceuticals,Hebei,2,0,2021
Biopharmaceuticals,Jiangsu,2,0,2021
Biopharmaceuticals,Others,2,0,2021
Biopharmaceuticals,Shaanxi,2,0,2021
Biopharmaceuticals,Shandong,2,0,2021
Biopharmaceuticals,Shanghai,2,0,2021
Information Technology,Anhui,2,0,2021
Information Technology,Beijing,2,0,2021
Information Technology,Chongqing,2,0,2021
Information Technology,Fujian,2,0,2021
Information Technology,Guangdong,2,0,2021
Information Technology,Hebei,2,0,2021
Information Technology,Hubei,2,0,2021
Information Technology,Others,2,0,2021
Information Technology,Shaanxi,2,0,2021
Information Technology,Shandong,2,0,2021
Information Technology,Shanghai,2,0,2021
Information Technology,Sichuan,2,0,2021
Information Technology,Tianjin,2,0,2021
New Energy Vehicles,Anhui,2,0,2021
New Energy Vehicles,Beijing,2,0,2021
New Energy Vehicles,Chongqing,2,0,2021
New Energy Vehicles,Guangdong,2,0,2021
New Energy Vehicles,Hong Kong,2,0,2021
New Energy Vehicles,Hubei,2,0,2021
New Energy Vehicles,Jiangxi,2,0,2021
New Energy Vehicles,Jilin,2,0,2021
New Energy Vehicles,Others,2,0,2021
New Energy Vehicles,Shaanxi,2,0,2021
New Energy Vehicles,Shandong,2,0,2021
New Energy Vehicles,Shanghai,2,0,2021
New Energy Vehicles,Zhejiang,2,0,2021
New Materials,Anhui,2,0,2021
New Materials,Beijing,2,0,2021
New Materials,Chongqing,2,0,2021
New Materials,Fujian,2,0,2021
New Materials,Guangdong,2,0,2021
New Materials,Heilongjiang,2,0,2021
New Materials,Inner Mongolia,2,0,2021
New Materials,Jiangsu,2,0,2021
New Materials,Jiangxi,2,0,2021
New Materials,Liaoning,2,0,2021
New Materials,Others,2,0,2021
New Materials,Shandong,2,0,2021
New Materials,Zhejiang,2,0,2021
Ocean Engineering,Guangdong,2,0,2021
Rail Transit,Anhui,2,0,2021
Rail Transit,Beijing,2,0,2021
Rail Transit,Chongqing,2,0,2021
Rail Transit,Guangdong,2,0,2021
Rail Transit,Hainan,2,0,2021
Rail Transit,Hunan,2,0,2021
Rail Transit,Others,2,0,2021
Rail Transit,Shanghai,2,0,2021
Rail Transit,Zhejiang,2,0,2021
Robotics,Anhui,2,0,2021
Robotics,Beijing,2,0,2021
Robotics,Chongqing,2,0,2021
Robotics,Fujian,2,0,2021
Robotics,Guangdong,2,0,2021
Robotics,Hebei,2,0,2021
Robotics,Jiangxi,2,0,2021
Robotics,Liaoning,2,0,2021
Robotics,Others,2,0,2021
Robotics,Shanghai,2,0,2021
Robotics,Zhejiang,2,0,2021
Agricultural Machinery,Guizhou,3,0,2021
Agricultural Machinery,Henan,3,0,2021
Biopharmaceuticals,Beijing,3,3,2021
Biopharmaceuticals,Chongqing,3,0,2021
Biopharmaceuticals,Fujian,3,0,2021
Biopharmaceuticals,Guangdong,3,0,2021
Biopharmaceuticals,Hebei,3,0,2021
Biopharmaceuticals,Jiangsu,3,0,2021
Biopharmaceuticals,Others,3,0,2021
Biopharmaceuticals,Shaanxi,3,0,2021
Biopharmaceuticals,Shandong,3,0,2021
Biopharmaceuticals,Shanghai,3,0,2021
Information Technology,Anhui,3,0,2021
Information Technology,Beijing,3,2,2021
Information Technology,Chongqing,3,1,2021
Information Technology,Fujian,3,0,2021
Information Technology,Guangdong,3,0,2021
Information Technology,Hebei,3,0,2021
Information Technology,Hubei,3,0,2021
Information Technology,Others,3,0,2021
Information Technology,Shaanxi,3,0,2021
Information Technology,Shandong,3,1,2021
Information Technology,Shanghai,3,0,2021
Information Technology,Sichuan,3,0,2021
Information Technology,Tianjin,3,0,2021
New Energy Vehicles,Anhui,3,0,2021
New Energy Vehicles,Beijing,3,0,2021
New Energy Vehicles,Chongqing,3,0,2021
New Energy Vehicles,Guangdong,3,0,2021
New Energy Vehicles,Hong Kong,3,0,2021
New Energy Vehicles,Hubei,3,0,2021
New Energy Vehicles,Jiangxi,3,0,2021
New Energy Vehicles,Jilin,3,0,2021
New Energy Vehicles,Others,3,0,2021
New Energy Vehicles,Shaanxi,3,0,2021
New Energy Vehicles,Shandong,3,0,2021
New Energy Vehicles,Shanghai,3,0,2021
New Energy Vehicles,Zhejiang,3,0,2021
New Materials,Anhui,3,0,2021
New Materials,Beijing,3,0,2021
New Materials,Chongqing,3,0,2021
New Materials,Fujian,3,0,2021
New Materials,Guangdong,3,0,2021
New Materials,Heilongjiang,3,0,2021
New Materials,Inner Mongolia,3,0,2021
New Materials,Jiangsu,3,0,2021
New Materials,Jiangxi,3,0,2021
New Materials,Liaoning,3,0,2021
New Materials,Others,3,1,2021
New Materials,Shandong,3,1,2021
New Materials,Zhejiang,3,0,2021
Ocean Engineering,Guangdong,3,0,2021
Rail Transit,Anhui,3,0,2021
Rail Transit,Beijing,3,0,2021
Rail Transit,Chongqing,3,0,2021
Rail Transit,Guangdong,3,0,2021
Rail Transit,Hainan,3,0,2021
Rail Transit,Hunan,3,0,2021
Rail Transit,Others,3,0,2021
Rail Transit,Shanghai,3,0,2021
Rail Transit,Zhejiang,3,0,2021
Robotics,Anhui,3,0,2021
Robotics,Beijing,3,0,2021
Robotics,Chongqing,3,1,2021
Robotics,Fujian,3,0,2021
Robotics,Guangdong,3,0,2021
Robotics,Hebei,3,0,2021
Robotics,Jiangxi,3,0,2021
Robotics,Liaoning,3,0,2021
Robotics,Others,3,0,2021
Robotics,Shanghai,3,1,2021
Robotics,Zhejiang,3,0,2021
Agricultural Machinery,Guizhou,4,0,2021
Agricultural Machinery,Henan,4,0,2021
Biopharmaceuticals,Beijing,4,1,2021
Biopharmaceuticals,Chongqing,4,0,2021
Biopharmaceuticals,Fujian,4,0,2021
Biopharmaceuticals,Guangdong,4,1,2021
Biopharmaceuticals,Hebei,4,0,2021
Biopharmaceuticals,Jiangsu,4,0,2021
Biopharmaceuticals,Others,4,0,2021
Biopharmaceuticals,Shaanxi,4,0,2021
Biopharmaceuticals,Shandong,4,1,2021
Biopharmaceuticals,Shanghai,4,1,2021
Information Technology,Anhui,4,0,2021
Information Technology,Beijing,4,1,2021
Information Technology,Chongqing,4,0,2021
Information Technology,Fujian,4,0,2021
Information Technology,Guangdong,4,0,2021
Information Technology,Hebei,4,0,2021
Information Technology,Hubei,4,0,2021
Information Technology,Others,4,0,2021
Information Technology,Shaanxi,4,0,2021
Information Technology,Shandong,4,0,2021
Information Technology,Shanghai,4,1,2021
Information Technology,Sichuan,4,0,2021
Information Technology,Tianjin,4,0,2021
New Energy Vehicles,Anhui,4,0,2021
New Energy Vehicles,Beijing,4,2,2021
New Energy Vehicles,Chongqing,4,1,2021
New Energy Vehicles,Guangdong,4,0,2021
New Energy Vehicles,Hong Kong,4,0,2021
New Energy Vehicles,Hubei,4,0,2021
New Energy Vehicles,Jiangxi,4,1,2021
New Energy Vehicles,Jilin,4,0,2021
New Energy Vehicles,Others,4,0,2021
New Energy Vehicles,Shaanxi,4,0,2021
New Energy Vehicles,Shandong,4,1,2021
New Energy Vehicles,Shanghai,4,0,2021
New Energy Vehicles,Zhejiang,4,0,2021
New Materials,Anhui,4,0,2021
New Materials,Beijing,4,0,2021
New Materials,Chongqing,4,0,2021
New Materials,Fujian,4,0,2021
New Materials,Guangdong,4,2,2021
New Materials,Heilongjiang,4,0,2021
New Materials,Inner Mongolia,4,0,2021
New Materials,Jiangsu,4,0,2021
New Materials,Jiangxi,4,0,2021
New Materials,Liaoning,4,0,2021
New Materials,Others,4,0,2021
New Materials,Shandong,4,0,2021
New Materials,Zhejiang,4,1,2021
Ocean Engineering,Guangdong,4,0,2021
Rail Transit,Anhui,4,0,2021
Rail Transit,Beijing,4,0,2021
Rail Transit,Chongqing,4,0,2021
Rail Transit,Guangdong,4,0,2021
Rail Transit,Hainan,4,1,2021
Rail Transit,Hunan,4,0,2021
Rail Transit,Others,4,0,2021
Rail Transit,Shanghai,4,0,2021
Rail Transit,Zhejiang,4,1,2021
Robotics,Anhui,4,0,2021
Robotics,Beijing,4,2,2021
Robotics,Chongqing,4,0,2021
Robotics,Fujian,4,1,2021
Robotics,Guangdong,4,1,2021
Robotics,Hebei,4,0,2021
Robotics,Jiangxi,4,1,2021
Robotics,Liaoning,4,0,2021
Robotics,Others,4,0,2021
Robotics,Shanghai,4,0,2021
Robotics,Zhejiang,4,0,2021
Agricultural Machinery,Guizhou,5,0,2021
Agricultural Machinery,Henan,5,0,2021
Biopharmaceuticals,Beijing,5,1,2021
Biopharmaceuticals,Chongqing,5,0,2021
Biopharmaceuticals,Fujian,5,0,2021
Biopharmaceuticals,Guangdong,5,0,2021
Biopharmaceuticals,Hebei,5,0,2021
Biopharmaceuticals,Jiangsu,5,0,2021
Biopharmaceuticals,Others,5,0,2021
Biopharmaceuticals,Shaanxi,5,0,2021
Biopharmaceuticals,Shandong,5,0,2021
Biopharmaceuticals,Shanghai,5,1,2021
Information Technology,Anhui,5,0,2021
Information Technology,Beijing,5,2,2021
Information Technology,Chongqing,5,0,2021
Information Technology,Fujian,5,0,2021
Information Technology,Guangdong,5,0,2021
Information Technology,Hebei,5,0,2021
Information Technology,Hubei,5,1,2021
Information Technology,Others,5,0,2021
Information Technology,Shaanxi,5,0,2021
Information Technology,Shandong,5,1,2021
Information Technology,Shanghai,5,1,2021
Information Technology,Sichuan,5,1,2021
Information Technology,Tianjin,5,0,2021
New Energy Vehicles,Anhui,5,1,2021
New Energy Vehicles,Beijing,5,0,2021
New Energy Vehicles,Chongqing,5,0,2021
New Energy Vehicles,Guangdong,5,1,2021
New Energy Vehicles,Hong Kong,5,0,2021
New Energy Vehicles,Hubei,5,0,2021
New Energy Vehicles,Jiangxi,5,0,2021
New Energy Vehicles,Jilin,5,1,2021
New Energy Vehicles,Others,5,1,2021
New Energy Vehicles,Shaanxi,5,0,2021
New Energy Vehicles,Shandong,5,0,2021
New Energy Vehicles,Shanghai,5,0,2021
New Energy Vehicles,Zhejiang,5,0,2021
New Materials,Anhui,5,0,2021
New Materials,Beijing,5,0,2021
New Materials,Chongqing,5,0,2021
New Materials,Fujian,5,0,2021
New Materials,Guangdong,5,0,2021
New Materials,Heilongjiang,5,0,2021
New Materials,Inner Mongolia,5,1,2021
New Materials,Jiangsu,5,0,2021
New Materials,Jiangxi,5,1,2021
New Materials,Liaoning,5,1,2021
New Materials,Others,5,3,2021
New Materials,Shandong,5,0,2021
New Materials,Zhejiang,5,0,2021
Ocean Engineering,Guangdong,5,0,2021
Rail Transit,Anhui,5,0,2021
Rail Transit,Beijing,5,2,2021
Rail Transit,Chongqing,5,0,2021
Rail Transit,Guangdong,5,0,2021
Rail Transit,Hainan,5,0,2021
Rail Transit,Hunan,5,0,2021
Rail Transit,Others,5,1,2021
Rail Transit,Shanghai,5,0,2021
Rail Transit,Zhejiang,5,0,2021
Robotics,Anhui,5,0,2021
Robotics,Beijing,5,1,2021
Robotics,Chongqing,5,0,2021
Robotics,Fujian,5,0,2021
Robotics,Guangdong,5,1,2021
Robotics,Hebei,5,0,2021
Robotics,Jiangxi,5,0,2021
Robotics,Liaoning,5,0,2021
Robotics,Others,5,2,2021
Robotics,Shanghai,5,0,2021
Robotics,Zhejiang,5,0,2021
Agricultural Machinery,Guizhou,6,0,2021
Agricultural Machinery,Henan,6,1,2021
Biopharmaceuticals,Beijing,6,0,2021
Biopharmaceuticals,Chongqing,6,1,2021
Biopharmaceuticals,Fujian,6,0,2021
Biopharmaceuticals,Guangdong,6,0,2021
Biopharmaceuticals,Hebei,6,0,2021
Biopharmaceuticals,Jiangsu,6,0,2021
Biopharmaceuticals,Others,6,0,2021
Biopharmaceuticals,Shaanxi,6,1,2021
Biopharmaceuticals,Shandong,6,0,2021
Biopharmaceuticals,Shanghai,6,1,2021
Information Technology,Anhui,6,0,2021
Information Technology,Beijing,6,0,2021
Information Technology,Chongqing,6,0,2021
